DateTime,Heavy_Vehicle,Commercial_Vehicle,Light_Vehicle,All_Vehicle,CongestionIndex,CO2Equivalent,AverageVehicleSpeed
2023-03-14 13:00:00,136.2991846095,12.7780485571,0.0,123.5211360523,0.5349430813,0.0106998154,64.52
2023-03-14 14:00:00,124.8937033643,11.7087846904,0.0,113.1849186739,0.386768856,0.0098044575,71.22
2023-03-14 15:00:00,131.0817776457,12.2889166543,0.0,118.7928609914,0.4659668763,0.0102902363,67.42
2023-03-14 16:00:00,147.8543123064,13.8613417787,0.0,133.9929705277,0.6512882555,0.0116069208,59.92
2023-03-14 17:00:00,166.5835176979,15.6172047842,0.0,150.9663129137,0.9048783169,0.0130772087,51.9
2023-03-14 18:00:00,175.4160216125,16.4452520262,0.0,158.9707695864,1.0430876523,0.0137705816,48.34
2023-03-14 19:00:00,131.9566782219,12.3709385833,0.0,119.5857396386,1.223209176,0.0103589181,47.81
2023-03-14 20:00:00,122.0468324349,11.4418905408,0.0,110.6049418941,0.4976431066,0.0095809713,66.31
2023-03-14 21:00:00,86.8531955775,8.1424870854,0.0,78.7107084921,0.1959113758,0.0061355673,82.77
2023-03-14 22:00:00,35.7973273653,3.3559994405,0.0,32.4413279248,0.037394958,0.0023732098,95.2
2023-03-14 23:00:00,22.8756993238,2.1445968116,0.0,20.7311025121,0.1007579135,0.0015165611,22.43
2023-03-15 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-15 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-15 02:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-15 03:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-15 04:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-15 05:00:00,0.0,0.0,0.0,0.0,-0.0052377115,0.0,99.28
2023-03-15 06:00:00,18.0564105748,1.6927884914,0.0,16.3636220835,0.0319467163,0.0011970628,95.79
2023-03-15 07:00:00,92.6668310514,8.6875154111,0.0,83.9793156403,0.2330751288,0.0069698779,80.38
2023-03-15 08:00:00,133.3417831583,12.5007921711,0.0,120.8409909872,0.5452609859,0.010390578,63.93
2023-03-15 09:00:00,138.9064992372,13.0224843035,0.0,125.8840149337,0.5612323542,0.0109044959,63.26
2023-03-15 10:00:00,138.4100852135,12.9759454888,0.0,125.4341397247,0.5450563204,0.0108655262,63.92
2023-03-15 11:00:00,139.4029132608,13.0690231182,0.0,126.3338901426,0.5666243655,0.0109434656,63.04
2023-03-15 12:00:00,137.174645627,12.8601230275,0.0,124.3145225995,0.5452027701,0.0107685412,63.92
2023-03-15 13:00:00,130.6285656841,12.2464280329,0.0,118.3821376512,0.4713321452,0.0102546581,67.14
2023-03-15 14:00:00,127.1731866749,11.9224862508,0.0,115.2507004241,0.4235254026,0.0099834025,69.38
2023-03-15 15:00:00,130.8981902057,12.2717053318,0.0,118.6264848739,0.4660706323,0.0102758242,67.38
2023-03-15 16:00:00,141.0930467701,13.2274731347,0.0,127.8655736354,0.5770456901,0.0110761451,62.66
2023-03-15 17:00:00,155.9341528379,14.6188268286,0.0,141.3153260094,0.7569380639,0.0122412078,56.28
2023-03-15 18:00:00,163.2906545428,15.3084988634,0.0,147.9821556794,0.8733457105,0.012818711,52.72
2023-03-15 19:00:00,150.7482765427,14.1326509259,0.0,136.6156256169,0.7148312792,0.011834104,57.72
2023-03-15 20:00:00,126.6561440683,11.8740135064,0.0,114.7821305619,0.4290444832,0.0099428134,69.28
2023-03-15 21:00:00,86.4012962051,8.1001215192,0.0,78.3011746858,0.2012204006,0.006094678,82.39
2023-03-15 22:00:00,35.9451732002,3.3698599875,0.0,32.5753132127,0.0795802361,0.0023830113,91.48
2023-03-15 23:00:00,22.8756993238,2.1445968116,0.0,20.7311025121,0.1007579135,0.0015165611,22.43
2023-03-16 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-16 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-16 02:00:00,0.0,0.0,0.0,0.0,0.0795802361,0.0,22.87
2023-03-16 03:00:00,0.0,0.0,0.0,0.0,0.0795802361,0.0,22.87
2023-03-16 04:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-16 05:00:00,0.0,0.0,0.0,0.0,-0.0211240967,0.0,100.9
2023-03-16 06:00:00,18.0564105748,1.6927884914,0.0,16.3636220835,0.0159670004,0.0011970628,97.27
2023-03-16 07:00:00,93.3667022801,8.7531283388,0.0,84.6135739413,0.2277566536,0.0070248195,80.68
2023-03-16 08:00:00,138.1962892733,12.9559021194,0.0,125.2403871539,0.6086248404,0.0107716685,61.41
2023-03-16 09:00:00,145.7929944407,13.6680932288,0.0,132.1249012118,0.6406039935,0.0114451024,60.2
2023-03-16 10:00:00,147.6408161598,13.841326515,0.0,133.7994896448,0.6459187962,0.0115901608,60.01
2023-03-16 11:00:00,150.2490723722,14.0858505349,0.0,136.1632218373,0.6934156379,0.0117949153,58.32
2023-03-16 12:00:00,148.5655952081,13.9280245508,0.0,134.6375706574,0.6726122775,0.0116627582,59.05
2023-03-16 13:00:00,140.2860162798,13.1518140262,0.0,127.1342022536,0.5716536788,0.0110127913,62.88
2023-03-16 14:00:00,135.5666161025,12.7093702596,0.0,122.8572458429,0.5134064832,0.010642307,65.26
2023-03-16 15:00:00,140.6646462016,13.1873105814,0.0,127.4773356202,0.5664479651,0.0110425146,63.07
2023-03-16 16:00:00,151.1365942195,14.1690557081,0.0,136.9675385114,0.6990369878,0.0118645879,58.16
2023-03-16 17:00:00,160.935615894,15.0877139901,0.0,145.8479019039,0.8257234486,0.0126338347,54.11
2023-03-16 18:00:00,162.3341087734,15.2188226975,0.0,147.1152860759,0.847188056,0.0127436198,53.47
2023-03-16 19:00:00,151.2501702798,14.1797034637,0.0,137.0704668161,0.7147420526,0.0118735039,57.67
2023-03-16 20:00:00,128.618629211,12.0579964885,0.0,116.5606327224,0.4552821486,0.0100968732,68.06
2023-03-16 21:00:00,87.3846112868,8.1923073081,0.0,79.1923039787,0.2118576465,0.006166361,81.66
2023-03-16 22:00:00,36.0956251974,3.3839648623,0.0,32.7116603352,0.0795802361,0.0023929856,91.48
2023-03-16 23:00:00,22.8756993238,2.1445968116,0.0,20.7311025121,0.1007579135,0.0015165611,22.43
2023-03-17 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-17 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-17 02:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-17 03:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-17 04:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-17 05:00:00,0.0,0.0,0.0,0.0,0.0107276092,0.0,97.72
2023-03-17 06:00:00,55.4901752,5.202203925,0.0,50.287971275,0.0953813463,0.0036787614,90.35
2023-03-17 07:00:00,104.5704830726,9.8034827881,0.0,94.7670002845,0.2277445395,0.0077520292,80.5
2023-03-17 08:00:00,135.6607495241,12.7181952679,0.0,122.9425542562,0.5876640305,0.0105726225,62.21
2023-03-17 09:00:00,137.5102320996,12.8915842593,0.0,124.6186478402,0.5557221584,0.0107948855,63.52
2023-03-17 10:00:00,131.6835405493,12.3453319265,0.0,119.3382086228,0.4714697713,0.0103374761,67.12
2023-03-17 11:00:00,129.5373335507,12.1441250204,0.0,117.3932085304,0.4609467456,0.0101689937,67.6
2023-03-17 12:00:00,125.7273343041,11.786937591,0.0,113.9403967131,0.4183086634,0.0098698996,69.64
2023-03-17 13:00:00,122.5617571975,11.4901647373,0.0,111.0715924602,0.386768856,0.0096213941,71.22
2023-03-17 14:00:00,123.8826898561,11.614002174,0.0,112.2686876821,0.3972429329,0.0097250905,70.69
2023-03-17 15:00:00,128.4773189877,12.0447486551,0.0,116.4325703326,0.4449235313,0.01008578,68.36
2023-03-17 16:00:00,133.5617677651,12.521415728,0.0,121.0403520371,0.4976996401,0.0104849215,65.95
2023-03-17 17:00:00,138.8967957855,13.0215746049,0.0,125.8752211807,0.5665216005,0.0109037341,63.05
2023-03-17 18:00:00,136.1692505493,12.765867239,0.0,123.4033833103,0.5400154243,0.0106896152,64.15
2023-03-17 19:00:00,124.6630381587,11.6871598274,0.0,112.9758783313,0.4130603416,0.0097863497,69.95
2023-03-17 20:00:00,110.8732429335,10.394366525,0.0,100.4788764085,0.2701317435,0.0082252635,77.81
2023-03-17 21:00:00,98.1679231474,9.2032427951,0.0,88.9646803523,0.1589092022,0.0066763567,85.28
2023-03-17 22:00:00,92.3994261177,8.6624461985,0.0,83.7369799192,0.1007579135,0.0061256869,89.72
2023-03-17 23:00:00,91.502797295,8.5783872464,0.0,82.9244100486,0.1007579135,0.0060662442,22.43
2023-03-18 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-18 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-18 02:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-18 03:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-18 04:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-18 05:00:00,52.8182396509,4.9517099673,0.0,47.8665296836,0.0795524371,0.0035016235,91.57
2023-03-18 06:00:00,91.158724824,8.5461304523,0.0,82.6125943718,0.1588190515,0.0060434337,85.23
2023-03-18 07:00:00,76.8875078739,7.2082038632,0.0,69.6793040108,0.1219067345,0.005097313,88.06
2023-03-18 08:00:00,34.6134276796,3.245008845,0.0,31.3684188347,0.0795802361,0.0022947223,91.48
2023-03-18 09:00:00,74.7943028926,7.0119658962,0.0,67.7823369964,0.1007579135,0.0049585425,89.72
2023-03-18 10:00:00,93.4453443535,8.7605010331,0.0,84.6848433204,0.1217628351,0.0061950268,88.04
2023-03-18 11:00:00,94.3449804356,8.8448419158,0.0,85.5001385197,0.1217628351,0.0062546688,88.04
2023-03-18 12:00:00,94.4954324328,8.8589467906,0.0,85.6364856422,0.1270860152,0.0062646432,87.63
2023-03-18 13:00:00,95.8495004076,8.9858906632,0.0,86.8636097444,0.1430555556,0.0063544121,86.4
2023-03-18 14:00:00,96.3008563992,9.0282052874,0.0,87.2726511118,0.1430555556,0.0063843351,86.4
2023-03-18 15:00:00,96.3008563992,9.0282052874,0.0,87.2726511118,0.1430555556,0.0063843351,86.4
2023-03-18 16:00:00,96.3008563992,9.0282052874,0.0,87.2726511118,0.1430555556,0.0063843351,86.4
2023-03-18 17:00:00,96.3008563992,9.0282052874,0.0,87.2726511118,0.1430555556,0.0063843351,86.4
2023-03-18 18:00:00,96.3008563992,9.0282052874,0.0,87.2726511118,0.1430555556,0.0063843351,86.4
2023-03-18 19:00:00,95.8495004076,8.9858906632,0.0,86.8636097444,0.1430555556,0.0063544121,86.4
2023-03-18 20:00:00,94.7963364272,8.88715654,0.0,85.9091798871,0.1270860152,0.0062845918,87.63
2023-03-18 21:00:00,93.1475162603,8.7325796494,0.0,84.4149366109,0.1165116047,0.0061752821,88.46
2023-03-18 22:00:00,91.8016506886,8.6064047521,0.0,83.1952459366,0.1007579135,0.0060860569,89.72
2023-03-18 23:00:00,91.502797295,8.5783872464,0.0,82.9244100486,0.1007579135,0.0060662442,22.43
2023-03-19 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-19 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-19 02:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-19 03:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-19 04:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-19 05:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,93.32
2023-03-19 06:00:00,17.1567744928,1.6084476087,0.0,15.5483268841,0.0742586876,0.0011374208,91.94
2023-03-19 07:00:00,74.3460228022,6.9699396377,0.0,67.3760831645,0.1007579135,0.0049288235,89.72
2023-03-19 08:00:00,92.8476375663,8.7044660218,0.0,84.1431715444,0.1112603743,0.0061554014,88.88
2023-03-19 09:00:00,58.0858084902,5.445544546,0.0,52.6402639443,0.1059659549,0.0038508408,89.32
2023-03-19 10:00:00,28.7440508515,2.6947547673,0.0,26.0492960842,0.0795802361,0.0019056077,91.48
2023-03-19 11:00:00,74.7943028926,7.0119658962,0.0,67.7823369964,0.1007579135,0.0049585425,89.72
2023-03-19 12:00:00,93.4453443535,8.7605010331,0.0,84.6848433204,0.1217628351,0.0061950268,88.04
2023-03-19 13:00:00,94.3449804356,8.8448419158,0.0,85.5001385197,0.1217628351,0.0062546688,88.04
2023-03-19 14:00:00,95.8495004076,8.9858906632,0.0,86.8636097444,0.1430555556,0.0063544121,86.4
2023-03-19 15:00:00,98.0701932539,9.1940806175,0.0,88.8761126363,0.1588190515,0.0065016345,85.23
2023-03-19 16:00:00,97.3329695644,9.1249658967,0.0,88.2080036677,0.1535645529,0.0064527597,85.62
2023-03-19 17:00:00,96.8906353507,9.0834970641,0.0,87.8071382866,0.1483100542,0.0064234349,86.01
2023-03-19 18:00:00,95.9969451455,8.9997136074,0.0,86.9972315381,0.1430555556,0.006364187,86.4
2023-03-19 19:00:00,94.3449804356,8.8448419158,0.0,85.5001385197,0.1217628351,0.0062546688,88.04
2023-03-19 20:00:00,93.8936244439,8.8025272916,0.0,85.0910971523,0.1217628351,0.0062247459,88.04
2023-03-19 21:00:00,92.9970642631,8.7184747747,0.0,84.2785894884,0.1165116047,0.0061653078,88.46
2023-03-19 22:00:00,91.8016506886,8.6064047521,0.0,83.1952459366,0.1007579135,0.0060860569,89.72
2023-03-19 23:00:00,91.502797295,8.5783872464,0.0,82.9244100486,0.1007579135,0.0060662442,22.43
2023-03-20 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-20 01:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-20 02:00:00,0.0,0.0,0.0,0.0,0.037394958,0.0,23.8
2023-03-20 03:00:00,0.0,0.0,0.0,0.0,0.0160493827,0.0,24.3
2023-03-20 04:00:00,0.0,0.0,0.0,0.0,0.0160493827,0.0,24.3
2023-03-20 05:00:00,0.0,0.0,0.0,0.0,-0.0264195584,0.0,101.44
2023-03-20 06:00:00,17.6050545832,1.6504738672,0.0,15.9545807161,0.0106715387,0.0011671398,97.81
2023-03-20 07:00:00,91.2732428362,8.5568665159,0.0,82.7163763203,0.2171429698,0.0068677285,81.5
2023-03-20 08:00:00,132.5487766349,12.4264478095,0.0,120.1223288253,0.5294368893,0.0103301298,64.6
2023-03-20 09:00:00,141.6629900328,13.2809053156,0.0,128.3820847173,0.5929532767,0.011120887,62.0
2023-03-20 10:00:00,145.803611502,13.6690885783,0.0,132.1345229237,0.6352955148,0.0114459358,60.4
2023-03-20 11:00:00,147.2199296253,13.8018684024,0.0,133.4180612229,0.6515050167,0.0115571202,59.8
2023-03-20 12:00:00,143.7962881689,13.4809020158,0.0,130.3153861531,0.6193645982,0.0112883561,61.0
2023-03-20 13:00:00,132.5772119042,12.429113616,0.0,120.1480982881,0.4924900373,0.0104076315,66.24
2023-03-20 14:00:00,126.1142994382,11.8232155723,0.0,114.2910838659,0.4077170098,0.0099002773,70.16
2023-03-20 15:00:00,130.503922905,12.2347427723,0.0,118.2691801327,0.4660706323,0.0102448733,67.38
2023-03-20 16:00:00,141.0930467701,13.2274731347,0.0,127.8655736354,0.5770456901,0.0110761451,62.66
2023-03-20 17:00:00,152.1820917112,14.2670710979,0.0,137.9150206133,0.7202324636,0.0119466619,57.43
2023-03-20 18:00:00,155.8654356176,14.6123845891,0.0,141.2530510284,0.7623559795,0.0122358133,56.04
2023-03-20 19:00:00,147.0083744391,13.7820351037,0.0,133.2263393354,0.6672472312,0.0115405126,59.3
2023-03-20 20:00:00,124.8886118227,11.7083073584,0.0,113.1803044644,0.4131445204,0.0098040578,70.1
2023-03-20 21:00:00,85.1239561798,7.9803708919,0.0,77.143585288,0.1906607454,0.0060050848,83.12
2023-03-20 22:00:00,35.6534995595,3.3425155837,0.0,32.3109839758,0.058294042,0.0023636746,93.32
2023-03-20 23:00:00,22.8756993238,2.1445968116,0.0,20.7311025121,0.1007579135,0.0015165611,22.43
2023-03-21 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-21 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-21 02:00:00,0.0,0.0,0.0,0.0,0.0795802361,0.0,22.87
2023-03-21 03:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-21 04:00:00,0.0,0.0,0.0,0.0,0.037394958,0.0,23.8
2023-03-21 05:00:00,0.0,0.0,0.0,0.0,-0.0211240967,0.0,100.9
2023-03-21 06:00:00,17.1567744928,1.6084476087,0.0,15.5483268841,0.0107422294,0.0011374208,97.74
2023-03-21 07:00:00,91.4955601352,8.5777087627,0.0,82.9178513725,0.2118917394,0.0068870049,81.92
2023-03-21 08:00:00,137.9937352124,12.9369126762,0.0,125.0568225362,0.5876428112,0.0107575722,62.29
2023-03-21 09:00:00,152.3079498867,14.2788703019,0.0,138.0290795848,0.7199694195,0.0119565421,57.43
2023-03-21 10:00:00,159.8180595362,14.9829430815,0.0,144.8351164547,0.8047044568,0.0125461039,54.74
2023-03-21 11:00:00,161.6059569793,15.1505584668,0.0,146.4553985125,0.8360715983,0.0126864581,53.79
2023-03-21 12:00:00,155.2091090819,14.5508539764,0.0,140.6582551054,0.7569528727,0.0121842901,56.24
2023-03-21 13:00:00,136.2991846095,12.7780485571,0.0,123.5211360523,0.5349430813,0.0106998154,64.52
2023-03-21 14:00:00,124.8937033643,11.7087846904,0.0,113.1849186739,0.386768856,0.0098044575,71.22
2023-03-21 15:00:00,131.0817776457,12.2889166543,0.0,118.7928609914,0.4659668763,0.0102902363,67.42
2023-03-21 16:00:00,147.8543123064,13.8613417787,0.0,133.9929705277,0.6512882555,0.0116069208,59.92
2023-03-21 17:00:00,166.5835176979,15.6172047842,0.0,150.9663129137,0.9048783169,0.0130772087,51.9
2023-03-21 18:00:00,175.4160216125,16.4452520262,0.0,158.9707695864,1.0430876523,0.0137705816,48.34
2023-03-21 19:00:00,163.9449542849,15.3698394642,0.0,148.5751148207,0.8946097006,0.0128700751,52.26
2023-03-21 20:00:00,132.7095911226,12.4415241677,0.0,120.2680669548,0.4976431066,0.0104180236,66.31
2023-03-21 21:00:00,86.8531955775,8.1424870854,0.0,78.7107084921,0.1959113758,0.0061355673,82.77
2023-03-21 22:00:00,35.7973273653,3.3559994405,0.0,32.4413279248,0.0795802361,0.0023732098,91.48
2023-03-21 23:00:00,22.8756993238,2.1445968116,0.0,20.7311025121,0.1007579135,0.0015165611,22.43
2023-03-22 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-22 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-22 02:00:00,0.0,0.0,0.0,0.0,0.0795802361,0.0,22.87
2023-03-22 03:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-22 04:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-22 05:00:00,0.0,0.0,0.0,0.0,-0.0211240967,0.0,100.9
2023-03-22 06:00:00,18.0564105748,1.6927884914,0.0,16.3636220835,0.0319467163,0.0011970628,95.79
2023-03-22 07:00:00,91.8220324764,8.6083155447,0.0,83.2137169317,0.2224566995,0.0069035592,81.01
2023-03-22 08:00:00,133.0601836333,12.4743922156,0.0,120.5857914177,0.5452609859,0.0103684718,63.93
2023-03-22 09:00:00,138.5341887194,12.9875801924,0.0,125.546608527,0.5558403429,0.0108752686,63.48
2023-03-22 10:00:00,138.2859817076,12.9643107851,0.0,125.3216709225,0.5450563204,0.0108557837,63.92
2023-03-22 11:00:00,139.4029132608,13.0690231182,0.0,126.3338901426,0.5666243655,0.0109434656,63.04
2023-03-22 12:00:00,137.174645627,12.8601230275,0.0,124.3145225995,0.5452027701,0.0107685412,63.92
2023-03-22 13:00:00,130.6285656841,12.2464280329,0.0,118.3821376512,0.4713321452,0.0102546581,67.14
2023-03-22 14:00:00,127.1731866749,11.9224862508,0.0,115.2507004241,0.4235254026,0.0099834025,69.38
2023-03-22 15:00:00,130.8981902057,12.2717053318,0.0,118.6264848739,0.4660706323,0.0102758242,67.38
2023-03-22 16:00:00,141.0930467701,13.2274731347,0.0,127.8655736354,0.5770456901,0.0110761451,62.66
2023-03-22 17:00:00,155.9341528379,14.6188268286,0.0,141.3153260094,0.7569380639,0.0122412078,56.28
2023-03-22 18:00:00,163.2906545428,15.3084988634,0.0,147.9821556794,0.8733457105,0.012818711,52.72
2023-03-22 19:00:00,150.7482765427,14.1326509259,0.0,136.6156256169,0.7148312792,0.011834104,57.72
2023-03-22 20:00:00,126.6561440683,11.8740135064,0.0,114.7821305619,0.4290444832,0.0099428134,69.28
2023-03-22 21:00:00,86.4012962051,8.1001215192,0.0,78.3011746858,0.2012204006,0.006094678,82.39
2023-03-22 22:00:00,35.9451732002,3.3698599875,0.0,32.5753132127,0.0795802361,0.0023830113,91.48
2023-03-22 23:00:00,22.8756993238,2.1445968116,0.0,20.7311025121,0.1007579135,0.0015165611,22.43
2023-03-23 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-23 01:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-23 02:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-23 03:00:00,0.0,0.0,0.0,0.0,0.0795802361,0.0,22.87
2023-03-23 04:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-23 05:00:00,0.0,0.0,0.0,0.0,-0.0052377115,0.0,99.28
2023-03-23 06:00:00,18.4987447885,1.7342573239,0.0,16.7644874646,0.0372684899,0.0012263877,95.27
2023-03-23 07:00:00,96.0504142336,9.0047263344,0.0,87.0456878992,0.264695391,0.0072230096,78.36
2023-03-23 08:00:00,139.7559374619,13.1021191371,0.0,126.6538183249,0.6195258636,0.010890542,61.01
2023-03-23 09:00:00,146.0310697018,13.6904127845,0.0,132.3406569172,0.6406039935,0.0114637919,60.2
2023-03-23 10:00:00,147.6408161598,13.841326515,0.0,133.7994896448,0.6459187962,0.0115901608,60.01
2023-03-23 11:00:00,150.2490723722,14.0858505349,0.0,136.1632218373,0.6934156379,0.0117949153,58.32
2023-03-23 12:00:00,148.5655952081,13.9280245508,0.0,134.6375706574,0.6726122775,0.0116627582,59.05
2023-03-23 13:00:00,140.2860162798,13.1518140262,0.0,127.1342022536,0.5716536788,0.0110127913,62.88
2023-03-23 14:00:00,135.5666161025,12.7093702596,0.0,122.8572458429,0.5134064832,0.010642307,65.26
2023-03-23 15:00:00,139.9352227922,13.1189271368,0.0,126.8162956554,0.5610559538,0.0109852531,63.29
2023-03-23 16:00:00,150.893453083,14.1462612265,0.0,136.7471918565,0.6935864762,0.0118455007,58.36
2023-03-23 17:00:00,160.3258342656,15.0305469624,0.0,145.2952873032,0.8206317359,0.0125859654,54.26
2023-03-23 18:00:00,161.1938964957,15.1119277965,0.0,146.0819686992,0.8309798856,0.0126541104,53.94
2023-03-23 19:00:00,149.8999702673,14.0531222126,0.0,135.8468480547,0.6986470821,0.0117675099,58.2
2023-03-23 20:00:00,128.2726682885,12.025562652,0.0,116.2471056364,0.4498901373,0.0100697144,68.28
2023-03-23 21:00:00,87.3846112868,8.1923073081,0.0,79.1923039787,0.2118576465,0.006166361,81.66
